alg,frame1,frame2,seconds,hd
FVR3D,338,337,37.7448,3.40376
FVR3D-2,338,337,19.4135,3.49837
FFVR,338,337,4.75755,3.27607
none,339,338,0,4.17154
FM2D,339,338,0.670271,3.42166
FM3D,339,338,15.8101,4.17154
ICP,339,338,0.796553,3.39644
PCA,339,338,0.000657,3.97724
FVR,339,338,18.5813,3.47646
FVR3D,339,338,37.815,3.71056
FVR3D-2,339,338,19.9298,3.48778
FFVR,339,338,4.67293,3.52654
